uid,date,filename,start,duration,A/C,behavior,code,M/F,appearance
218,11월 27일,01_20221127135952_part1,1928200,3760,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1931960,2560,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1934520,2800,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1937320,5840,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1995320,5280,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2000600,5280,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2005880,2400,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2008280,62080,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2085320,1680,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2087000,3920,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2136760,19360,Adult,물리적거리,Pass,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2155800,6880,Adult,물리적거리,Pass,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2221880,15920,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2237800,27360,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2265160,15120,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2280280,32080,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2312360,2800,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,2315160,56560,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
219,11월 27일,01_20221127135952_part1,1961040,9360,Adult,물리적거리,Pass,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2028880,50080,Adult,상호작용시도,None,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2204400,16640,Adult,물리적거리,Approach,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2219920,4480,Adult,물리적거리,Approach,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2221040,0,Adult,상호작용시도,None,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2224400,23520,Adult,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2247920,4960,Adult,상호작용시도,None,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2252880,8160,Adult,물리적거리,Approach,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2261040,32960,Adult,상호작용시도,None,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2294000,4480,Adult,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2298480,74080,Adult,상호작용시도,None,Male,"회색 상의, 회색 바지"
219,11월 27일,01_20221127135952_part1,2388840,13440,Adult,물리적거리,Pass,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,1872360,17600,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,1889960,17120,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2013000,9440,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2147000,9760,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2156760,21040,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2199400,8000,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2207400,24720,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2232120,31920,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2264040,2720,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2266760,26480,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2294920,5280,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2300200,5280,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
220,11월 27일,01_20221127135952_part1,2305480,28480,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
221,11월 27일,01_20221127135952_part1,1818240,19120,Adult,물리적거리,Pass,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2014600,8800,Adult,물리적거리,Approach,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2023400,25440,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2048840,3760,Adult,물리적거리,Approach,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2052600,4160,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2056760,2000,Adult,상호작용시도,Touch,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2058760,12320,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2072680,3360,Adult,물리적거리,Approach,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2076040,6480,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2082520,3360,Adult,물리적거리,Approach,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2085880,1280,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2087160,2320,Adult,물리적거리,Approach,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2089480,39280,Adult,상호작용시도,Touch,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2128760,1920,Adult,상호작용시도,None,Male,"검은색 후드, 검은색 바지"
221,11월 27일,01_20221127135952_part1,2130680,10880,Adult,상호작용시도,Touch,Male,"검은색 후드, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1817800,9680,Child,물리적거리,Pass,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1948200,4000,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1952200,1440,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1953640,3360,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1957000,10720,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1967720,2720,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1970440,3040,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1973480,2320,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1975800,10080,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1985880,2160,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1988040,9920,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,1997960,2880,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2000920,8560,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2009480,2480,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2011960,34480,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2046440,3120,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2049560,6800,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2056360,2560,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2058920,11920,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2072440,3600,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2076040,6080,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2083800,3200,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2087000,17680,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2104680,5120,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2109800,2800,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2112600,2160,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2114760,3360,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2118120,3840,Child,상호작용시도,Touch,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
222,11월 27일,01_20221127135952_part1,2121960,13120,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 상의, 검은색 바지"
223,11월 27일,01_20221127135952_part2,83600,4960,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
223,11월 27일,01_20221127135952_part2,88560,17120,Child,상호작용시도,Touch,Male,"체크무늬 상의, 검은색 바지"
223,11월 27일,01_20221127135952_part2,302840,13360,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
223,11월 27일,01_20221127135952_part2,316200,27520,Child,상호작용시도,Touch,Male,"체크무늬 상의, 검은색 바지"
224,11월 27일,01_20221127135952_part2,7840,12640,Child,물리적거리,Pass,Female,"리본 핀, 흰색 원피스"
225,11월 27일,01_20221127135952_part2,185280,16400,Adult,물리적거리,Pass,Female,"보라색 상의, 청바지, 흰색 운동화"
225,11월 27일,01_20221127135952_part2,248400,17280,Adult,물리적거리,Approach,Female,"보라색 상의, 청바지, 흰색 운동화"
225,11월 27일,01_20221127135952_part2,265680,16480,Adult,상호작용시도,None,Female,"보라색 상의, 청바지, 흰색 운동화"
226,11월 27일,01_20221127135952_part2,150880,17120,Adult,물리적거리,Pass,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,185200,12720,Adult,물리적거리,Pass,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,252960,5360,Adult,물리적거리,Approach,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,258320,2560,Adult,상호작용시도,None,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,260880,18800,Adult,상호작용시도,Touch,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,279680,5440,Adult,상호작용시도,None,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,285120,3200,Adult,상호작용시도,Touch,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,288320,1760,Adult,상호작용시도,None,Male,"베이지색 상의, 청바지"
226,11월 27일,01_20221127135952_part2,343080,7680,Adult,물리적거리,Pass,Male,"베이지색 상의, 청바지"
227,11월 27일,01_20221127135952_part2,185600,12880,Child,물리적거리,Pass,Female,"주황색/보라색 상의, 베이지색 바지"
227,11월 27일,01_20221127135952_part2,254880,6320,Child,물리적거리,Approach,Female,"주황색/보라색 상의, 베이지색 바지"
227,11월 27일,01_20221127135952_part2,261200,29160,Child,상호작용시도,None,Female,"주황색/보라색 상의, 베이지색 바지"
228,11월 27일,01_20221127135952_part2,472440,15320,Adult,물리적거리,Pass,Male,"검은색 가디건, 차콜색 상의, 회색 바지"
229,11월 27일,01_20221127135952_part2,473800,12200,Child,물리적거리,Pass,Male,"하늘색/흰색 점퍼, 검은색 바지"
230,11월 27일,01_20221127135952_part2,523760,2240,Adult,물리적거리,Approach,Male,"안경, 검은색 점퍼, 검은색 바지, 검은색 신발"
230,11월 27일,01_20221127135952_part2,526000,2160,Adult,상호작용시도,None,Male,"안경, 검은색 점퍼, 검은색 바지, 검은색 신발"
231,11월 27일,01_20221127135952_part2,516800,14000,Adult,물리적거리,Pass,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
232,11월 27일,01_20221127135952_part2,517600,15200,Child,물리적거리,Pass,Male,"검은색 점퍼, 회색 바지, 빨간색 운동화"
233,11월 27일,01_20221127145951_part1,2135640,24080,Adult,물리적거리,Pass,Male,"검은색 후드, 검은색 바지"
234,11월 27일,01_20221127145951_part1,2137080,19600,Child,물리적거리,Pass,Male,"회색 롱패딩, 회색 바지"
235,11월 27일,01_20221127145951_part1,2135240,21360,Child,물리적거리,Pass,Male,"하늘색/흰색 점퍼, 검은색 바지"
236,11월 27일,01_20221127145951_part1,2139080,17440,Adult,물리적거리,Pass,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
237,11월 27일,01_20221127145951_part1,2136520,21680,Child,물리적거리,Pass,Male,"검은색 점퍼, 회색 바지, 빨간색 운동화"
238,11월 27일,01_20221127155950_part1,564000,13040,Adult,물리적거리,Approach,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
238,11월 27일,01_20221127155950_part1,577040,7520,Adult,상호작용시도,None,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
238,11월 27일,01_20221127155950_part1,584560,2160,Adult,상호작용시도,Touch,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
238,11월 27일,01_20221127155950_part1,586720,15360,Adult,상호작용시도,None,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
238,11월 27일,01_20221127155950_part1,602080,3440,Adult,상호작용시도,Touch,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
238,11월 27일,01_20221127155950_part1,605520,12880,Adult,상호작용시도,None,Male,"검은색 백팩, 검은색 상의, 검은색 트레이닝 바지"
